STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-22,0.0,,28.9,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-23,0.0,,32.8,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-24,0.8,,33.9,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-25,0.0,,35.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-26,19.1,,33.9,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-27,17.0,,32.8,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-28,3.6,,32.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-29,11.7,,32.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-30,0.0,,31.1,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-31,6.9,,35.0,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-01,15.2,,33.9,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-02,8.6,,33.3,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-03,10.9,,33.3,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-04,18.8,,30.6,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-05,24.4,,28.3,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-06,32.8,,29.4,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-07,9.1,,32.2,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-08,3.3,,36.1,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-09,0.0,,33.9,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-10,28.7,,35.6,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-11,7.1,,36.1,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-12,0.0,,37.8,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-13,0.0,,35.6,26.7
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-14,0.0,,39.4,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-15,1.5,,35.0,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-16,0.0,,33.3,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-17,0.0,,35.6,26.7
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-18,48.0,,33.3,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-19,1.0,,34.4,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-20,1.0,,31.7,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-21,2.0,,35.6,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-22,0.0,,34.4,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-23,5.3,,30.6,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-24,13.2,,32.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-25,15.5,,31.7,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-26,18.5,,30.0,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-27,36.1,,32.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-28,7.4,,31.7,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-29,8.9,,31.1,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-06-30,3.6,,34.4,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-01,2.0,,29.4,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-02,20.1,,30.0,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-03,4.6,,30.0,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-04,1.5,,32.8,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-05,2.3,,33.3,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-06,0.0,,37.2,26.7
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-07,0.0,,36.7,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-08,0.0,,38.3,26.7
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-09,0.0,,36.7,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-10,0.0,,35.0,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-11,1.8,,35.6,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-12,0.0,,34.4,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-13,0.0,,35.0,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-14,56.9,,33.3,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-15,28.4,,30.0,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-16,64.5,,31.1,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-17,1.8,,31.7,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-18,0.0,,33.3,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-19,0.0,,35.0,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-20,23.1,,32.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-21,10.9,,32.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-22,8.1,,31.7,25.6
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-23,0.0,,34.4,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-24,24.4,,35.0,23.3
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-25,29.2,,31.7,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-26,1.3,,33.3,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-27,1.0,,32.8,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-07-28,0.0,,34.4,24.4
